overdriveNo,bibNo,controlNo,format,status
71E085A1-BF0D-496D-A2F2-111B9643260F,b121574301,on1021175104,z,-
68D4DF95-8F1F-4153-90CF-DB4642538140,b121574313,on1050871122,z,-
68D4DF95-8F1F-4153-90CF-DB4642538140,b121574313,on1050871122,z,-
363D1C66-903B-46FB-B638-3B9295CDB918,b121574325,on1050871250,z,-
363D1C66-903B-46FB-B638-3B9295CDB918,b121574325,on1050871250,z,-
E107FFB7-6CA5-4E6D-A936-55FAD1A40F02,b121574337,on1010495376,z,-
E107FFB7-6CA5-4E6D-A936-55FAD1A40F02,b121574337,on1010495376,z,-
B1B73127-16FC-4328-AC70-55C9323C1B6C,b121574349,on1050304457,z,-
B1B73127-16FC-4328-AC70-55C9323C1B6C,b121574349,on1050304457,z,-
38CA87CC-F323-412F-B18C-F917DA2A58F1,b121574350,on1050316868,z,-
38CA87CC-F323-412F-B18C-F917DA2A58F1,b121574350,on1050316868,z,-
2A94DD03-1395-4F4B-9E96-4372A2B1AF60,b121574362,on1050871758,z,-
2A94DD03-1395-4F4B-9E96-4372A2B1AF60,b121574362,on1050871758,z,-
391948C7-8B45-4C4D-9CED-6FBD3D36C91D,b121574374,on1050315262,z,-
391948C7-8B45-4C4D-9CED-6FBD3D36C91D,b121574374,on1050315262,z,-
62B69355-A168-4865-8510-786CDEE9529E,b121574386,on1050332248,z,-
62B69355-A168-4865-8510-786CDEE9529E,b121574386,on1050332248,z,-
B0E07951-AC8B-4085-B293-C57A86174B9B,b121574398,on1050871548,z,-
B0E07951-AC8B-4085-B293-C57A86174B9B,b121574398,on1050871548,z,-
2F944318-ED9B-4B7D-99E5-12D742A0B188,b121574404,on1052465481,z,-
2F944318-ED9B-4B7D-99E5-12D742A0B188,b121574404,on1052465481,z,-
A174934D-B8E9-478D-A897-EDBCBDFE9ECE,b121574416,on1000297059,z,-
A174934D-B8E9-478D-A897-EDBCBDFE9ECE,b121574416,on1000297059,z,-
2A10E31F-2452-4A48-9047-57B015A348D6,b121574428,on1050871689,z,-
2A10E31F-2452-4A48-9047-57B015A348D6,b121574428,on1050871689,z,-
27F22568-A800-4BEE-BD5A-3396CA427AF3,b12157443x,on1050871245,z,-
27F22568-A800-4BEE-BD5A-3396CA427AF3,b12157443x,on1050871245,z,-
8FE3C98A-11CB-4A5C-AB71-CB8DF41F325E,b121574441,on1049150622,z,-
8FE3C98A-11CB-4A5C-AB71-CB8DF41F325E,b121574441,on1049150622,z,-
31E6FDD0-45BA-4D92-A548-D12E235F4FB3,b121574453,on1053623960,z,-
31E6FDD0-45BA-4D92-A548-D12E235F4FB3,b121574453,on1053623960,z,-
893ED122-B3B1-4488-BFC9-A1BD43F8AF07,b121574465,on1053623642,z,-
893ED122-B3B1-4488-BFC9-A1BD43F8AF07,b121574465,on1053623642,z,-
85A33BC5-496E-4109-A226-FEF2EED6C093,b121574477,on1053623945,z,-
85A33BC5-496E-4109-A226-FEF2EED6C093,b121574477,on1053623945,z,-
FCEF6062-AD2B-44A3-8A77-C38286BBEC32,b121574489,on1053623946,z,-
FCEF6062-AD2B-44A3-8A77-C38286BBEC32,b121574489,on1053623946,z,-
5E54C512-F258-46FC-9486-9240DE5D3AA3,b121574490,on1053623941,z,-
5E54C512-F258-46FC-9486-9240DE5D3AA3,b121574490,on1053623941,z,-
6B7B5623-67CA-4258-A889-D5D9B78BFF4B,b121574507,on1052464696,z,-
6B7B5623-67CA-4258-A889-D5D9B78BFF4B,b121574507,on1052464696,z,-
38037B89-E943-47A9-8830-C2C95DB9D4BE,b121574519,on1052464611,z,-
38037B89-E943-47A9-8830-C2C95DB9D4BE,b121574519,on1052464611,z,-
56602C01-6058-4C1E-81A9-02DE2C45A430,b121574520,on1052464502,z,-
56602C01-6058-4C1E-81A9-02DE2C45A430,b121574520,on1052464502,z,-
C385C45F-3D15-4BC2-9A2D-B4216577D699,b121574532,on1052464679,z,-
C385C45F-3D15-4BC2-9A2D-B4216577D699,b121574532,on1052464679,z,-
5454E856-99D8-458F-AEF9-D097C63B2091,b121574544,on1052464675,z,-
5454E856-99D8-458F-AEF9-D097C63B2091,b121574544,on1052464675,z,-
0F9E3120-46EC-4D3A-8096-30522CA00553,b121574556,on1050315182,z,-
0F9E3120-46EC-4D3A-8096-30522CA00553,b121574556,on1050315182,z,-
57A84401-F591-4F2E-B114-4A7AC2C892BD,b121574568,on1052464668,z,-
57A84401-F591-4F2E-B114-4A7AC2C892BD,b121574568,on1052464668,z,-
28875E4B-6ADC-4D49-9F47-98B1F83E99E9,b12157457x,on1048885691,z,-
28875E4B-6ADC-4D49-9F47-98B1F83E99E9,b12157457x,on1048885691,z,-
1C64E688-65BE-43E4-A84B-EE1DB306CCD9,b121574581,on1052464712,z,-
1C64E688-65BE-43E4-A84B-EE1DB306CCD9,b121574581,on1052464712,z,-
FA94CB4B-1909-4DF9-B311-66F36ADBEEB9,b121574593,on1050311106,z,-
FA94CB4B-1909-4DF9-B311-66F36ADBEEB9,b121574593,on1050311106,z,-
13643F95-74EF-41CF-B1F3-B382BA1DED67,b12157460x,on1050316867,z,-
13643F95-74EF-41CF-B1F3-B382BA1DED67,b12157460x,on1050316867,z,-
C419D892-CAFA-44B2-9945-1138D012E7F1,b121574611,on1050315507,z,-
C419D892-CAFA-44B2-9945-1138D012E7F1,b121574611,on1050315507,z,-
898246A9-83EA-4F3C-B1B6-E192AF00D885,b121574623,on1050871231,z,-
898246A9-83EA-4F3C-B1B6-E192AF00D885,b121574623,on1050871231,z,-
1B7F52B3-4D50-4997-8DCD-3BC90CE67B91,b121574635,on1050110825,z,-
1B7F52B3-4D50-4997-8DCD-3BC90CE67B91,b121574635,on1050110825,z,-
2AD0A517-041D-452B-8719-0AD19949F0EF,b121574647,on1052464689,z,-
2AD0A517-041D-452B-8719-0AD19949F0EF,b121574647,on1052464689,z,-
A5D949F1-5F16-496F-92C0-95F633A3CAF6,b121574659,on1050314727,z,-
A5D949F1-5F16-496F-92C0-95F633A3CAF6,b121574659,on1050314727,z,-
EA06723B-1E86-4666-9C55-018DFEA79488,b121574660,on1051299602,z,-
EA06723B-1E86-4666-9C55-018DFEA79488,b121574660,on1051299602,z,-
72FE4299-ACBB-4BFE-9522-0C31E8BD0702,b121752598,ocn900405799,x,-
72FE4299-ACBB-4BFE-9522-0C31E8BD0702,b121752598,ocn900405799,x,-
46178404-E622-4766-93A1-F7E26128748D,b121764813,ocn858943554,x,-
46178404-E622-4766-93A1-F7E26128748D,b121764813,ocn858943554,x,-
88DB1229-F69D-46F9-98B2-0AA9AB1A5304,b121767061,ocn858943545,x,-
88DB1229-F69D-46F9-98B2-0AA9AB1A5304,b121767061,ocn858943545,x,-
857ABFAE-99F2-4B97-A05D-842CBAC6C3C6,b122477352,ocn900873111,x,-
857ABFAE-99F2-4B97-A05D-842CBAC6C3C6,b122477352,ocn900873111,x,-
D8BAF8AD-C5E8-4E2F-9F44-E959A274B669,b122767597,ocn960041936,x,-
D8BAF8AD-C5E8-4E2F-9F44-E959A274B669,b122767597,ocn960041936,x,-
6A3F8EA9-4716-49F3-BB15-5F2B09521268,b122864165,on1057002610,x,-
20521562-76D3-437B-ADE9-E95076F7AE19,b122864165,on1057002610,x,-
1D5481B1-20AB-4952-A714-C419DDE6FB25,b122907413,ocn817948865,x,-
1D5481B1-20AB-4952-A714-C419DDE6FB25,b122907413,ocn817948865,x,-
470E9D1E-62AE-46AD-A7F7-631B8612EF6E,b122907498,ocm55537318,x,-
470E9D1E-62AE-46AD-A7F7-631B8612EF6E,b122907498,ocm55537318,x,-
2061EFB2-C5B5-4EBB-95D1-85E6145624CA,b122990663,ocn714569424,x,-
2061EFB2-C5B5-4EBB-95D1-85E6145624CA,b122990663,ocn714569424,x,-
CD0D7691-4688-4115-948E-8A8BD9B47D71,b122992271,ocn927160467,x,-
CD0D7691-4688-4115-948E-8A8BD9B47D71,b122992271,ocn927160467,x,-
F2BBE542-5B73-4B13-A187-A9E6907EE287,b123182074,ocn779844690,x,-
042B04A3-BA8E-4C99-9ED1-A9788AC98B60,b123182074,ocn779844690,x,-
